outlet_id,conflict_id,mention_count,leader,context
39,14,339.0,Netanyahu,overall
40,1,8.0,Netanyahu,overall
41,1,10.0,Netanyahu,overall
41,14,206.0,Netanyahu,overall
42,1,13.0,Netanyahu,overall
42,14,60.0,Netanyahu,overall
43,1,8.0,Netanyahu,overall
43,14,89.0,Netanyahu,overall
44,1,8.0,Netanyahu,overall
44,14,35.0,Netanyahu,overall
45,1,0.0,Netanyahu,overall
45,14,54.0,Netanyahu,overall
46,1,2.0,Netanyahu,overall
46,14,29.0,Netanyahu,overall
47,1,14.0,Netanyahu,overall
47,14,329.0,Netanyahu,overall
48,1,0.0,Netanyahu,overall
48,14,239.0,Netanyahu,overall
49,1,2.0,Netanyahu,overall
49,14,51.0,Netanyahu,overall
50,1,7.0,Netanyahu,overall
50,14,58.0,Netanyahu,overall
51,1,16.0,Netanyahu,overall
51,14,62.0,Netanyahu,overall
52,1,16.0,Netanyahu,overall
52,14,23.0,Netanyahu,overall
53,1,23.0,Netanyahu,overall
53,14,55.0,Netanyahu,overall
54,1,0.0,Netanyahu,overall
54,14,0.0,Netanyahu,overall
55,1,3.0,Netanyahu,overall
55,14,70.0,Netanyahu,overall
56,1,1.0,Netanyahu,overall
56,14,17.0,Netanyahu,overall
57,1,7.0,Netanyahu,overall
57,14,39.0,Netanyahu,overall
58,1,0.0,Netanyahu,overall
58,14,11.0,Netanyahu,overall
59,1,2.0,Netanyahu,overall
59,14,19.0,Netanyahu,overall
60,1,18.0,Netanyahu,overall
60,14,127.0,Netanyahu,overall
61,1,0.0,Netanyahu,overall
61,14,280.0,Netanyahu,overall
62,1,12.0,Netanyahu,overall
62,14,79.0,Netanyahu,overall
63,1,0.0,Netanyahu,overall
63,14,0.0,Netanyahu,overall
64,1,0.0,Netanyahu,overall
64,14,337.0,Netanyahu,overall
65,1,5.0,Netanyahu,overall
65,14,65.0,Netanyahu,overall
66,1,0.0,Netanyahu,overall
66,14,36.0,Netanyahu,overall
67,1,4.0,Netanyahu,overall
67,14,279.0,Netanyahu,overall
68,1,27.0,Netanyahu,overall
68,14,287.0,Netanyahu,overall
69,1,0.0,Netanyahu,overall
69,14,45.0,Netanyahu,overall
70,14,0.0,Netanyahu,overall
71,1,3.0,Netanyahu,overall
71,14,61.0,Netanyahu,overall
72,1,3.0,Netanyahu,overall
72,14,54.0,Netanyahu,overall
73,1,5.0,Netanyahu,overall
73,14,331.0,Netanyahu,overall
74,1,12.0,Netanyahu,overall
74,14,222.0,Netanyahu,overall
75,1,17.0,Netanyahu,overall
75,14,296.0,Netanyahu,overall
76,1,5.0,Netanyahu,overall
76,14,217.0,Netanyahu,overall
77,1,6.0,Netanyahu,overall
77,14,257.0,Netanyahu,overall
78,1,0.0,Netanyahu,overall
78,14,4.0,Netanyahu,overall
79,1,9.0,Netanyahu,overall
79,14,183.0,Netanyahu,overall
80,1,2.0,Netanyahu,overall
80,14,10.0,Netanyahu,overall
81,1,2.0,Netanyahu,overall
81,14,5.0,Netanyahu,overall
82,1,3.0,Netanyahu,overall
82,14,3.0,Netanyahu,overall
83,1,24.0,Netanyahu,overall
83,14,85.0,Netanyahu,overall
84,1,0.0,Netanyahu,overall
84,14,345.0,Netanyahu,overall
85,1,3.0,Netanyahu,overall
85,14,147.0,Netanyahu,overall
86,1,9.0,Netanyahu,overall
86,14,5.0,Netanyahu,overall
87,1,80.0,Netanyahu,overall
87,14,209.0,Netanyahu,overall
89,1,13.0,Netanyahu,overall
89,14,146.0,Netanyahu,overall
90,1,6.0,Netanyahu,overall
90,14,133.0,Netanyahu,overall
91,1,38.0,Netanyahu,overall
91,14,241.0,Netanyahu,overall
92,1,1.0,Netanyahu,overall
92,14,310.0,Netanyahu,overall
93,1,8.0,Netanyahu,overall
93,14,266.0,Netanyahu,overall
94,1,26.0,Netanyahu,overall
94,14,13.0,Netanyahu,overall
95,1,4.0,Netanyahu,overall
95,14,364.0,Netanyahu,overall
96,1,13.0,Netanyahu,overall
96,14,123.0,Netanyahu,overall
97,1,12.0,Netanyahu,overall
97,14,191.0,Netanyahu,overall
98,1,18.0,Netanyahu,overall
98,14,327.0,Netanyahu,overall
99,1,0.0,Netanyahu,overall
99,14,242.0,Netanyahu,overall
100,1,0.0,Netanyahu,overall
100,14,0.0,Netanyahu,overall
101,1,0.0,Netanyahu,overall
101,14,33.0,Netanyahu,overall
102,1,11.0,Netanyahu,overall
102,14,185.0,Netanyahu,overall
103,1,1.0,Netanyahu,overall
103,14,299.0,Netanyahu,overall
104,1,0.0,Netanyahu,overall
104,14,52.0,Netanyahu,overall
105,1,7.0,Netanyahu,overall
105,14,271.0,Netanyahu,overall
106,1,0.0,Netanyahu,overall
106,14,206.0,Netanyahu,overall
108,1,7.0,Netanyahu,overall
108,14,283.0,Netanyahu,overall
1,1,5.0,Netanyahu,death_reporting
1,14,159.0,Netanyahu,death_reporting
2,1,2.0,Netanyahu,death_reporting
2,14,254.0,Netanyahu,death_reporting
3,1,12.0,Netanyahu,death_reporting
3,14,282.0,Netanyahu,death_reporting
4,1,0.0,Netanyahu,death_reporting
4,14,176.0,Netanyahu,death_reporting
5,1,13.0,Netanyahu,death_reporting
5,14,272.0,Netanyahu,death_reporting
6,1,12.0,Netanyahu,death_reporting
6,14,218.0,Netanyahu,death_reporting
7,1,17.0,Netanyahu,death_reporting
7,14,327.0,Netanyahu,death_reporting
8,1,0.0,Netanyahu,death_reporting
8,14,184.0,Netanyahu,death_reporting
9,1,0.0,Netanyahu,death_reporting
9,14,202.0,Netanyahu,death_reporting
10,1,31.0,Netanyahu,death_reporting
10,14,339.0,Netanyahu,death_reporting
11,14,3.0,Netanyahu,death_reporting
12,1,0.0,Netanyahu,death_reporting
12,14,231.0,Netanyahu,death_reporting
13,1,13.0,Netanyahu,death_reporting
13,14,130.0,Netanyahu,death_reporting
14,1,0.0,Netanyahu,death_reporting
14,14,28.0,Netanyahu,death_reporting
15,1,1.0,Netanyahu,death_reporting
15,14,8.0,Netanyahu,death_reporting
16,1,7.0,Netanyahu,death_reporting
16,14,199.0,Netanyahu,death_reporting
17,1,0.0,Netanyahu,death_reporting
17,14,221.0,Netanyahu,death_reporting
18,1,10.0,Netanyahu,death_reporting
18,14,197.0,Netanyahu,death_reporting
19,1,37.0,Netanyahu,death_reporting
19,14,314.0,Netanyahu,death_reporting
20,1,14.0,Netanyahu,death_reporting
20,14,29.0,Netanyahu,death_reporting
21,1,3.0,Netanyahu,death_reporting
21,14,195.0,Netanyahu,death_reporting
22,1,13.0,Netanyahu,death_reporting
22,14,252.0,Netanyahu,death_reporting
23,1,5.0,Netanyahu,death_reporting
23,14,108.0,Netanyahu,death_reporting
24,1,11.0,Netanyahu,death_reporting
24,14,235.0,Netanyahu,death_reporting
25,1,0.0,Netanyahu,death_reporting
25,14,195.0,Netanyahu,death_reporting
26,1,25.0,Netanyahu,death_reporting
26,14,201.0,Netanyahu,death_reporting
27,1,1.0,Netanyahu,death_reporting
27,14,238.0,Netanyahu,death_reporting
28,1,2.0,Netanyahu,death_reporting
28,14,184.0,Netanyahu,death_reporting
29,1,15.0,Netanyahu,death_reporting
29,14,267.0,Netanyahu,death_reporting
30,1,0.0,Netanyahu,death_reporting
30,14,148.0,Netanyahu,death_reporting
31,1,8.0,Netanyahu,death_reporting
31,14,69.0,Netanyahu,death_reporting
32,1,0.0,Netanyahu,death_reporting
32,14,125.0,Netanyahu,death_reporting
33,1,1.0,Netanyahu,death_reporting
33,14,175.0,Netanyahu,death_reporting
34,1,10.0,Netanyahu,death_reporting
34,14,110.0,Netanyahu,death_reporting
35,1,1.0,Netanyahu,death_reporting
35,14,181.0,Netanyahu,death_reporting
37,1,0.0,Netanyahu,death_reporting
37,14,55.0,Netanyahu,death_reporting
38,1,7.0,Netanyahu,death_reporting
38,14,55.0,Netanyahu,death_reporting
39,1,2.0,Netanyahu,death_reporting
39,14,254.0,Netanyahu,death_reporting
40,1,0.0,Netanyahu,death_reporting
41,1,9.0,Netanyahu,death_reporting
41,14,134.0,Netanyahu,death_reporting
42,1,11.0,Netanyahu,death_reporting
42,14,44.0,Netanyahu,death_reporting
43,1,4.0,Netanyahu,death_reporting
43,14,76.0,Netanyahu,death_reporting
44,1,3.0,Netanyahu,death_reporting
44,14,18.0,Netanyahu,death_reporting
45,1,0.0,Netanyahu,death_reporting
45,14,48.0,Netanyahu,death_reporting
46,1,2.0,Netanyahu,death_reporting
46,14,9.0,Netanyahu,death_reporting
47,1,7.0,Netanyahu,death_reporting
47,14,240.0,Netanyahu,death_reporting
48,1,0.0,Netanyahu,death_reporting
48,14,193.0,Netanyahu,death_reporting
49,1,2.0,Netanyahu,death_reporting
49,14,46.0,Netanyahu,death_reporting
50,1,7.0,Netanyahu,death_reporting
50,14,51.0,Netanyahu,death_reporting
51,1,0.0,Netanyahu,death_reporting
51,14,39.0,Netanyahu,death_reporting
52,1,15.0,Netanyahu,death_reporting
52,14,20.0,Netanyahu,death_reporting
53,1,23.0,Netanyahu,death_reporting
53,14,42.0,Netanyahu,death_reporting
54,1,0.0,Netanyahu,death_reporting
54,14,0.0,Netanyahu,death_reporting
55,1,2.0,Netanyahu,death_reporting
55,14,66.0,Netanyahu,death_reporting
56,1,1.0,Netanyahu,death_reporting
56,14,14.0,Netanyahu,death_reporting
57,1,7.0,Netanyahu,death_reporting
57,14,39.0,Netanyahu,death_reporting
58,1,0.0,Netanyahu,death_reporting
58,14,9.0,Netanyahu,death_reporting
59,1,2.0,Netanyahu,death_reporting
59,14,7.0,Netanyahu,death_reporting
60,1,17.0,Netanyahu,death_reporting
60,14,117.0,Netanyahu,death_reporting
61,1,0.0,Netanyahu,death_reporting
61,14,175.0,Netanyahu,death_reporting
62,1,11.0,Netanyahu,death_reporting
62,14,76.0,Netanyahu,death_reporting
63,1,0.0,Netanyahu,death_reporting
63,14,0.0,Netanyahu,death_reporting
64,1,0.0,Netanyahu,death_reporting
64,14,309.0,Netanyahu,death_reporting
65,1,1.0,Netanyahu,death_reporting
65,14,19.0,Netanyahu,death_reporting
66,1,0.0,Netanyahu,death_reporting
66,14,34.0,Netanyahu,death_reporting
67,1,0.0,Netanyahu,death_reporting
67,14,235.0,Netanyahu,death_reporting
68,1,27.0,Netanyahu,death_reporting
68,14,208.0,Netanyahu,death_reporting
69,1,0.0,Netanyahu,death_reporting
69,14,37.0,Netanyahu,death_reporting
70,14,0.0,Netanyahu,death_reporting
71,1,3.0,Netanyahu,death_reporting
71,14,47.0,Netanyahu,death_reporting
72,1,3.0,Netanyahu,death_reporting
72,14,48.0,Netanyahu,death_reporting
73,1,0.0,Netanyahu,death_reporting
73,14,302.0,Netanyahu,death_reporting
74,1,11.0,Netanyahu,death_reporting
74,14,188.0,Netanyahu,death_reporting
75,1,17.0,Netanyahu,death_reporting
75,14,199.0,Netanyahu,death_reporting
76,1,1.0,Netanyahu,death_reporting
76,14,150.0,Netanyahu,death_reporting
77,1,1.0,Netanyahu,death_reporting
77,14,202.0,Netanyahu,death_reporting
78,1,0.0,Netanyahu,death_reporting
78,14,4.0,Netanyahu,death_reporting
79,1,8.0,Netanyahu,death_reporting
79,14,142.0,Netanyahu,death_reporting
80,1,2.0,Netanyahu,death_reporting
80,14,5.0,Netanyahu,death_reporting
81,1,0.0,Netanyahu,death_reporting
81,14,1.0,Netanyahu,death_reporting
82,1,3.0,Netanyahu,death_reporting
82,14,2.0,Netanyahu,death_reporting
83,1,20.0,Netanyahu,death_reporting
83,14,75.0,Netanyahu,death_reporting
84,1,0.0,Netanyahu,death_reporting
84,14,236.0,Netanyahu,death_reporting
85,1,2.0,Netanyahu,death_reporting
85,14,108.0,Netanyahu,death_reporting
86,1,6.0,Netanyahu,death_reporting
86,14,5.0,Netanyahu,death_reporting
87,1,69.0,Netanyahu,death_reporting
87,14,178.0,Netanyahu,death_reporting
89,1,11.0,Netanyahu,death_reporting
89,14,94.0,Netanyahu,death_reporting
90,1,4.0,Netanyahu,death_reporting
90,14,98.0,Netanyahu,death_reporting
91,1,30.0,Netanyahu,death_reporting
91,14,192.0,Netanyahu,death_reporting
92,1,1.0,Netanyahu,death_reporting
92,14,232.0,Netanyahu,death_reporting
93,1,6.0,Netanyahu,death_reporting
93,14,234.0,Netanyahu,death_reporting
94,1,10.0,Netanyahu,death_reporting
94,14,10.0,Netanyahu,death_reporting
95,1,3.0,Netanyahu,death_reporting
95,14,245.0,Netanyahu,death_reporting
96,1,11.0,Netanyahu,death_reporting
96,14,72.0,Netanyahu,death_reporting
97,1,9.0,Netanyahu,death_reporting
97,14,140.0,Netanyahu,death_reporting
98,1,11.0,Netanyahu,death_reporting
98,14,205.0,Netanyahu,death_reporting
99,1,0.0,Netanyahu,death_reporting
99,14,192.0,Netanyahu,death_reporting
100,1,0.0,Netanyahu,death_reporting
100,14,0.0,Netanyahu,death_reporting
101,1,0.0,Netanyahu,death_reporting
101,14,8.0,Netanyahu,death_reporting
102,1,11.0,Netanyahu,death_reporting
102,14,122.0,Netanyahu,death_reporting
103,1,1.0,Netanyahu,death_reporting
103,14,236.0,Netanyahu,death_reporting
104,1,0.0,Netanyahu,death_reporting
104,14,40.0,Netanyahu,death_reporting
105,1,6.0,Netanyahu,death_reporting
105,14,164.0,Netanyahu,death_reporting
106,1,0.0,Netanyahu,death_reporting
106,14,151.0,Netanyahu,death_reporting
108,1,6.0,Netanyahu,death_reporting
108,14,243.0,Netanyahu,death_reporting
1,1,2.0,Netanyahu,human_rights_violations
1,14,125.0,Netanyahu,human_rights_violations
2,1,0.0,Netanyahu,human_rights_violations
2,14,172.0,Netanyahu,human_rights_violations
3,1,0.0,Netanyahu,human_rights_violations
3,14,165.0,Netanyahu,human_rights_violations
4,1,2.0,Netanyahu,human_rights_violations
4,14,107.0,Netanyahu,human_rights_violations
5,1,6.0,Netanyahu,human_rights_violations
5,14,176.0,Netanyahu,human_rights_violations
6,1,5.0,Netanyahu,human_rights_violations
6,14,211.0,Netanyahu,human_rights_violations
7,1,9.0,Netanyahu,human_rights_violations
7,14,255.0,Netanyahu,human_rights_violations
8,1,0.0,Netanyahu,human_rights_violations
8,14,104.0,Netanyahu,human_rights_violations
9,1,1.0,Netanyahu,human_rights_violations
9,14,162.0,Netanyahu,human_rights_violations
10,1,31.0,Netanyahu,human_rights_violations
10,14,184.0,Netanyahu,human_rights_violations
11,14,0.0,Netanyahu,human_rights_violations
12,1,21.0,Netanyahu,human_rights_violations
12,14,139.0,Netanyahu,human_rights_violations
13,1,2.0,Netanyahu,human_rights_violations
13,14,104.0,Netanyahu,human_rights_violations
14,1,0.0,Netanyahu,human_rights_violations
14,14,21.0,Netanyahu,human_rights_violations
15,1,1.0,Netanyahu,human_rights_violations
15,14,6.0,Netanyahu,human_rights_violations
16,1,5.0,Netanyahu,human_rights_violations
16,14,125.0,Netanyahu,human_rights_violations
17,1,0.0,Netanyahu,human_rights_violations
17,14,133.0,Netanyahu,human_rights_violations
18,1,0.0,Netanyahu,human_rights_violations
18,14,125.0,Netanyahu,human_rights_violations
19,1,37.0,Netanyahu,human_rights_violations
19,14,179.0,Netanyahu,human_rights_violations
20,1,11.0,Netanyahu,human_rights_violations
20,14,24.0,Netanyahu,human_rights_violations
21,1,5.0,Netanyahu,human_rights_violations
21,14,173.0,Netanyahu,human_rights_violations
22,1,2.0,Netanyahu,human_rights_violations
22,14,106.0,Netanyahu,human_rights_violations
23,1,5.0,Netanyahu,human_rights_violations
23,14,81.0,Netanyahu,human_rights_violations
24,1,8.0,Netanyahu,human_rights_violations
24,14,152.0,Netanyahu,human_rights_violations
25,1,0.0,Netanyahu,human_rights_violations
25,14,158.0,Netanyahu,human_rights_violations
26,1,18.0,Netanyahu,human_rights_violations
26,14,111.0,Netanyahu,human_rights_violations
27,1,5.0,Netanyahu,human_rights_violations
27,14,156.0,Netanyahu,human_rights_violations
28,1,1.0,Netanyahu,human_rights_violations
28,14,179.0,Netanyahu,human_rights_violations
29,1,15.0,Netanyahu,human_rights_violations
29,14,240.0,Netanyahu,human_rights_violations
30,1,0.0,Netanyahu,human_rights_violations
30,14,113.0,Netanyahu,human_rights_violations
31,1,8.0,Netanyahu,human_rights_violations
31,14,82.0,Netanyahu,human_rights_violations
32,1,0.0,Netanyahu,human_rights_violations
32,14,86.0,Netanyahu,human_rights_violations
33,1,0.0,Netanyahu,human_rights_violations
33,14,105.0,Netanyahu,human_rights_violations
34,1,2.0,Netanyahu,human_rights_violations
34,14,116.0,Netanyahu,human_rights_violations
35,1,0.0,Netanyahu,human_rights_violations
35,14,73.0,Netanyahu,human_rights_violations
37,1,0.0,Netanyahu,human_rights_violations
37,14,38.0,Netanyahu,human_rights_violations
38,1,9.0,Netanyahu,human_rights_violations
38,14,46.0,Netanyahu,human_rights_violations
39,1,2.0,Netanyahu,human_rights_violations
39,14,202.0,Netanyahu,human_rights_violations
40,1,0.0,Netanyahu,human_rights_violations
41,1,9.0,Netanyahu,human_rights_violations
41,14,111.0,Netanyahu,human_rights_violations
42,1,13.0,Netanyahu,human_rights_violations
42,14,14.0,Netanyahu,human_rights_violations
43,1,6.0,Netanyahu,human_rights_violations
43,14,58.0,Netanyahu,human_rights_violations
44,1,5.0,Netanyahu,human_rights_violations
44,14,20.0,Netanyahu,human_rights_violations
45,1,0.0,Netanyahu,human_rights_violations
45,14,24.0,Netanyahu,human_rights_violations
46,1,2.0,Netanyahu,human_rights_violations
46,14,12.0,Netanyahu,human_rights_violations
47,1,10.0,Netanyahu,human_rights_violations
47,14,131.0,Netanyahu,human_rights_violations
48,1,0.0,Netanyahu,human_rights_violations
48,14,107.0,Netanyahu,human_rights_violations
49,1,0.0,Netanyahu,human_rights_violations
49,14,35.0,Netanyahu,human_rights_violations
50,1,5.0,Netanyahu,human_rights_violations
50,14,29.0,Netanyahu,human_rights_violations
51,1,14.0,Netanyahu,human_rights_violations
51,14,38.0,Netanyahu,human_rights_violations
52,1,15.0,Netanyahu,human_rights_violations
52,14,18.0,Netanyahu,human_rights_violations
53,1,23.0,Netanyahu,human_rights_violations
53,14,33.0,Netanyahu,human_rights_violations
54,1,0.0,Netanyahu,human_rights_violations
54,14,0.0,Netanyahu,human_rights_violations
55,1,0.0,Netanyahu,human_rights_violations
55,14,52.0,Netanyahu,human_rights_violations
56,1,1.0,Netanyahu,human_rights_violations
56,14,0.0,Netanyahu,human_rights_violations
57,1,7.0,Netanyahu,human_rights_violations
57,14,14.0,Netanyahu,human_rights_violations
58,1,0.0,Netanyahu,human_rights_violations
58,14,6.0,Netanyahu,human_rights_violations
59,1,2.0,Netanyahu,human_rights_violations
59,14,13.0,Netanyahu,human_rights_violations
60,1,15.0,Netanyahu,human_rights_violations
60,14,49.0,Netanyahu,human_rights_violations
61,1,0.0,Netanyahu,human_rights_violations
61,14,96.0,Netanyahu,human_rights_violations
62,1,12.0,Netanyahu,human_rights_violations
62,14,28.0,Netanyahu,human_rights_violations
63,1,0.0,Netanyahu,human_rights_violations
63,14,0.0,Netanyahu,human_rights_violations
64,1,0.0,Netanyahu,human_rights_violations
64,14,123.0,Netanyahu,human_rights_violations
65,1,3.0,Netanyahu,human_rights_violations
65,14,51.0,Netanyahu,human_rights_violations
66,1,0.0,Netanyahu,human_rights_violations
66,14,17.0,Netanyahu,human_rights_violations
67,1,3.0,Netanyahu,human_rights_violations
67,14,146.0,Netanyahu,human_rights_violations
68,1,27.0,Netanyahu,human_rights_violations
68,14,180.0,Netanyahu,human_rights_violations
69,1,0.0,Netanyahu,human_rights_violations
69,14,32.0,Netanyahu,human_rights_violations
70,14,0.0,Netanyahu,human_rights_violations
71,1,3.0,Netanyahu,human_rights_violations
71,14,24.0,Netanyahu,human_rights_violations
72,1,3.0,Netanyahu,human_rights_violations
72,14,3.0,Netanyahu,human_rights_violations
73,1,3.0,Netanyahu,human_rights_violations
73,14,134.0,Netanyahu,human_rights_violations
74,1,1.0,Netanyahu,human_rights_violations
74,14,130.0,Netanyahu,human_rights_violations
75,1,17.0,Netanyahu,human_rights_violations
75,14,144.0,Netanyahu,human_rights_violations
76,1,1.0,Netanyahu,human_rights_violations
76,14,88.0,Netanyahu,human_rights_violations
77,1,6.0,Netanyahu,human_rights_violations
77,14,130.0,Netanyahu,human_rights_violations
78,1,0.0,Netanyahu,human_rights_violations
78,14,4.0,Netanyahu,human_rights_violations
79,1,9.0,Netanyahu,human_rights_violations
79,14,99.0,Netanyahu,human_rights_violations
80,1,2.0,Netanyahu,human_rights_violations
80,14,5.0,Netanyahu,human_rights_violations
81,1,0.0,Netanyahu,human_rights_violations
81,14,1.0,Netanyahu,human_rights_violations
82,1,3.0,Netanyahu,human_rights_violations
82,14,0.0,Netanyahu,human_rights_violations
83,1,18.0,Netanyahu,human_rights_violations
83,14,60.0,Netanyahu,human_rights_violations
84,1,0.0,Netanyahu,human_rights_violations
84,14,174.0,Netanyahu,human_rights_violations
85,1,0.0,Netanyahu,human_rights_violations
85,14,106.0,Netanyahu,human_rights_violations
86,1,6.0,Netanyahu,human_rights_violations
86,14,3.0,Netanyahu,human_rights_violations
87,1,78.0,Netanyahu,human_rights_violations
87,14,88.0,Netanyahu,human_rights_violations
89,1,0.0,Netanyahu,human_rights_violations
89,14,66.0,Netanyahu,human_rights_violations
90,1,4.0,Netanyahu,human_rights_violations
90,14,37.0,Netanyahu,human_rights_violations
91,1,36.0,Netanyahu,human_rights_violations
91,14,108.0,Netanyahu,human_rights_violations
92,1,0.0,Netanyahu,human_rights_violations
92,14,159.0,Netanyahu,human_rights_violations
93,1,6.0,Netanyahu,human_rights_violations
93,14,106.0,Netanyahu,human_rights_violations
94,1,22.0,Netanyahu,human_rights_violations
94,14,3.0,Netanyahu,human_rights_violations
95,1,2.0,Netanyahu,human_rights_violations
95,14,165.0,Netanyahu,human_rights_violations
96,1,10.0,Netanyahu,human_rights_violations
96,14,75.0,Netanyahu,human_rights_violations
97,1,0.0,Netanyahu,human_rights_violations
97,14,82.0,Netanyahu,human_rights_violations
98,1,16.0,Netanyahu,human_rights_violations
98,14,127.0,Netanyahu,human_rights_violations
99,1,0.0,Netanyahu,human_rights_violations
99,14,121.0,Netanyahu,human_rights_violations
100,1,0.0,Netanyahu,human_rights_violations
100,14,0.0,Netanyahu,human_rights_violations
101,1,0.0,Netanyahu,human_rights_violations
101,14,25.0,Netanyahu,human_rights_violations
102,1,1.0,Netanyahu,human_rights_violations
102,14,79.0,Netanyahu,human_rights_violations
103,1,1.0,Netanyahu,human_rights_violations
103,14,175.0,Netanyahu,human_rights_violations
104,1,0.0,Netanyahu,human_rights_violations
104,14,21.0,Netanyahu,human_rights_violations
105,1,5.0,Netanyahu,human_rights_violations
105,14,119.0,Netanyahu,human_rights_violations
106,1,0.0,Netanyahu,human_rights_violations
106,14,78.0,Netanyahu,human_rights_violations
108,1,3.0,Netanyahu,human_rights_violations
108,14,131.0,Netanyahu,human_rights_violations
1,1,0.0,Hamas_leaders,overall
1,14,32.0,Hamas_leaders,overall
2,1,4.0,Hamas_leaders,overall
2,14,52.0,Hamas_leaders,overall
3,1,0.0,Hamas_leaders,overall
3,14,43.0,Hamas_leaders,overall
4,1,0.0,Hamas_leaders,overall
4,14,44.0,Hamas_leaders,overall
5,1,1.0,Hamas_leaders,overall
5,14,89.0,Hamas_leaders,overall
6,1,3.0,Hamas_leaders,overall
6,14,36.0,Hamas_leaders,overall
7,1,8.0,Hamas_leaders,overall
7,14,27.0,Hamas_leaders,overall
8,1,0.0,Hamas_leaders,overall
8,14,76.0,Hamas_leaders,overall
9,1,1.0,Hamas_leaders,overall
9,14,62.0,Hamas_leaders,overall
10,1,1.0,Hamas_leaders,overall
10,14,33.0,Hamas_leaders,overall
11,14,0.0,Hamas_leaders,overall
12,1,0.0,Hamas_leaders,overall
12,14,41.0,Hamas_leaders,overall
13,1,1.0,Hamas_leaders,overall
13,14,55.0,Hamas_leaders,overall
14,1,2.0,Hamas_leaders,overall
14,14,3.0,Hamas_leaders,overall
15,1,0.0,Hamas_leaders,overall
15,14,0.0,Hamas_leaders,overall
16,1,0.0,Hamas_leaders,overall
16,14,43.0,Hamas_leaders,overall
17,1,0.0,Hamas_leaders,overall
17,14,35.0,Hamas_leaders,overall
18,1,7.0,Hamas_leaders,overall
18,14,38.0,Hamas_leaders,overall
19,1,8.0,Hamas_leaders,overall
19,14,75.0,Hamas_leaders,overall
20,1,9.0,Hamas_leaders,overall
20,14,7.0,Hamas_leaders,overall
21,1,6.0,Hamas_leaders,overall
21,14,22.0,Hamas_leaders,overall
22,1,2.0,Hamas_leaders,overall
22,14,61.0,Hamas_leaders,overall
23,1,1.0,Hamas_leaders,overall
23,14,50.0,Hamas_leaders,overall
24,1,2.0,Hamas_leaders,overall
24,14,35.0,Hamas_leaders,overall
25,1,5.0,Hamas_leaders,overall
25,14,23.0,Hamas_leaders,overall
26,1,4.0,Hamas_leaders,overall
26,14,48.0,Hamas_leaders,overall
27,1,5.0,Hamas_leaders,overall
27,14,43.0,Hamas_leaders,overall
28,1,1.0,Hamas_leaders,overall
28,14,38.0,Hamas_leaders,overall
29,1,7.0,Hamas_leaders,overall
29,14,57.0,Hamas_leaders,overall
30,1,3.0,Hamas_leaders,overall
30,14,49.0,Hamas_leaders,overall
